auto_rfc_probable,body_excerpt,created_at,excluded_reason,expressibility,expressibility_reason,fixed_status,id,kind,labels,library,manual_review_basis,manual_rfc,manual_rfc_classification,platform,primary_root_cause,source,state,storage_classification,title,url
True,"### Contact Details

page.cal@gmail.com

### Version

wolfSSL 5.9.1 (v5.9.1-stable-430-g426dc7bb7 — 430 commits past the v5.9.1 tag, current HEAD 426dc7bb7)

### Description

# issue-tmp — Three `src/tls13.c` hardening fixes

Bundles three independent defensive fixes against the same translation unit.
Each is small (1–10 lines), each has a concrete failure mode, and none of
them are covered by an existing PR or open issue at the time of writing
(see Upstream status below).

1. Length guards in `Tls13_Exporter` for `outLen` and `labelLen`.
2. NULL-pointer guards in `wolfSSL_get_cipher_name_by_hash`.
3. `DoTls13CertificateRequest`: defer linking the new `CertReqCtx` into
   `ssl->certReqCtx` until after the message is fully validated, so a
   malformed/short `CertificateRequest` cannot leave a half-validated
   context in the active list.

## The bug

### 1. `Tls13_Exporter` — unbounded length parameters

`src/tls13.c:963-1049`

```c
int Tls13_Exporter(WOLFSSL* ssl, unsigned char *out, size_t outLen,
        const char *label, size_t labelLen,
        const unsigned char *context, size_t contextLen)
{
    ...
    /* Sanity check contextLen to prevent truncation when cast to word32. */
    if (contextLen > WOLFSSL_MAX_32BIT) {
        return BAD_FUNC_ARG;
    }
    ...
    ret = Tls13HKDFExpandLabel(ssl, out, (word32)outLen, firstExpand, hashLen,
            protocol, protocolLen, exporterLabel, EXPORTER_LABEL_SZ,
            hashOut, hashLen, (int)hashType);
```

`contextLen` i",2026-04-25T13:43:13Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",closed_or_fixed_unverified,github:wolfSSL/wolfssl:issue:10313,issue,bug,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-probable,github,wrong_validation_predicate,wolfSSL/wolfssl,closed,direct-bug-label,[Bug]: Hardening fixes for src/tls13.c,https://github.com/wolfSSL/wolfssl/issues/10313
True,"### Contact Details

lxd_dong@bupt.edu.cn

### Version

v5.9.1

### Description

# wolfSSL certificate_authorities Length-Boundary Verification

## Scope
This note verifies whether wolfSSL truly has the `certificate_authorities` extension length-boundary issue.

## RFC baseline
From `TLS1.3.txt` (RFC 8446 presentation language):

- `opaque DistinguishedName<1..2^16-1>;`
- `opaque authorities<3..2^16-1>;`
- `struct { opaque authorities<3..2^16-1>; } CertificateAuthoritiesExtension;`

So the CA list payload must not be shorter than 3 bytes (before counting the outer extension header).

## Build-dependent behavior

### Default build (`build/wolfssl-default`)

- `OPENSSL_EXTRA` is not enabled in this build (`options.h` shows it undefined).
- In `internal.h`, CA Names support is gated and `WOLFSSL_NO_CA_NAMES` is set when `OPENSSL_EXTRA` is not enabled.
- Therefore, `certificate_authorities` semantic parsing is not active in this build.

Observed probe results:

- `size=2` -> `ret=-328` (`BUFFER_ERROR`)
- `size=3` -> `ret=0`
- `size=4` -> `ret=0`
- `size=6` -> `ret=0`

Interpretation: after generic extension framing checks, this extension is effectively treated as unsupported/unknown in default build (except the generic minimum-size guard path catches `size=2`).

### OpenSSL-enabled build (`build/wolfssl-openssl`)

Probe results:

- `size=2` -> `ret=-328` (`BUFFER_ERROR`)
- `size=3` -> `ret=-328` (`BUFFER_ERROR`)
- `size=4` -> `ret=-132` (`BUFFER_E`)
- `size=6` (DN=`30 00`) -> `re",2026-04-27T03:43:39Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",closed_or_fixed_unverified,github:wolfSSL/wolfssl:issue:10316,issue,bug,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-Core,github,wrong_state_transition,wolfSSL/wolfssl,closed,direct-bug-label,[Bug]: wolfSSL certificate_authorities Length-Boundary Verification,https://github.com/wolfSSL/wolfssl/issues/10316
True,"### Contact Details

lxd_dong@bupt.edu.cn

### Version

V5.9.1

### Description

# Client Certificate Extensions Offered-List Inconsistency

## Conclusion

This note concerns extensions in a client-sent TLS 1.3 `Certificate` message:
they must correspond to extensions previously offered by the server in
`CertificateRequest`.

wolfSSL parses `CertificateEntry` extensions, but in the current default build
there is no stable hard-check path showing that a client certificate extension
is rejected solely because it was not present in the server's earlier
`CertificateRequest` extension list. This should not be classified as fully
satisfied.

## Standard Text

RFC 8446 Section 4.4.2, ""Certificate"":
<https://www.rfc-editor.org/rfc/rfc8446.html#section-4.4.2>

```text
extensions:  A set of extension values for the CertificateEntry.  The
""Extension"" format is defined in Section 4.2.  Valid extensions
for server certificates at present include the OCSP Status
extension [RFC6066] and the SignedCertificateTimestamp extension
[RFC6962]; future extensions may be defined for this message as
well.  Extensions in the Certificate message from the server MUST
correspond to ones from the ClientHello message.  Extensions in
the Certificate message from the client MUST correspond to
extensions in the CertificateRequest message from the server.  If
an extension applies to the entire chain, it SHOULD be included in
the first CertificateEntry.
```

The directly relevant sentence for this case is:

```",2026-04-27T11:29:41Z,,expressible_setM_add_remove,Representable for modeled wire-message fields using setM/add/remove.,closed_or_fixed_unverified,github:wolfSSL/wolfssl:issue:10319,issue,bug,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-Core,github,incorrect_field_construction,wolfSSL/wolfssl,closed,direct-bug-label,[Bug]: Client Certificate Extensions Offered-List Inconsistency,https://github.com/wolfSSL/wolfssl/issues/10319
True,"### Contact Details

lxd_dong@bupt.edu.cn

### Version

V5.9.1

### Description

# HelloRetryRequest Extension Whitelist Runtime Recheck
﻿
## Summary
﻿
The recheck result is that wolfSSL, in the tested build, does not strictly
reject an extra unknown extension in `HelloRetryRequest`.
﻿
The test injected a TLS 1.3 `HelloRetryRequest` containing an unknown extension
type `0xFAFA`. wolfSSL did not immediately fail and did not send a fatal alert;
instead, the client remained in `WOLFSSL_ERROR_WANT_READ`.
﻿
## Scope
﻿
This note concerns the rule that a `HelloRetryRequest` must not contain
extensions that were not first offered by the client, except for `cookie`.
﻿
## RFC 8446 Text
﻿
### HelloRetryRequest Extension Constraint
﻿
RFC 8446 Section 4.1.4, ""Hello Retry Request"":
<https://www.rfc-editor.org/rfc/rfc8446.html#section-4.1.4>
﻿
```text
The server's extensions MUST contain ""supported_versions"".
Additionally, it SHOULD contain the minimal set of extensions
necessary for the client to generate a correct ClientHello pair. As
with the ServerHello, a HelloRetryRequest MUST NOT contain any
extensions that were not first offered by the client in its
ClientHello, with the exception of optionally the ""cookie"" (see
Section 4.2.2) extension.
```
﻿
### Extension Response Rule
﻿
RFC 8446 Section 4.2, ""Extensions"":
<https://www.rfc-editor.org/rfc/rfc8446.html#section-4.2>
﻿
```text
Implementations MUST NOT send extension responses if the remote
endpoint did not send the corresponding exten",2026-04-27T12:02:26Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",closed_or_fixed_unverified,github:wolfSSL/wolfssl:issue:10320,issue,bug,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-Core,github,wrong_error_handling,wolfSSL/wolfssl,closed,direct-bug-label,[Bug]: HelloRetryRequest Extension Whitelist Runtime Recheck,https://github.com/wolfSSL/wolfssl/issues/10320
True,"### Contact Details

lxd_dong@bupt.edu.cn

### Version

V5.9.1

### Description

# ServerHello Extension Whitelist Runtime Recheck
﻿
## Summary
﻿
The recheck result is that wolfSSL, in the tested build, does not strictly
reject an extra unknown extension in TLS 1.3 `ServerHello`.
﻿
The test injected a `ServerHello` containing an unknown extension type
`0xFAFA`. wolfSSL did not immediately fail and did not send a fatal alert;
instead, the client remained in `WOLFSSL_ERROR_WANT_READ`.
﻿
﻿
## Scope
﻿
This note concerns the rule that a TLS 1.3 `ServerHello` must only include the
extensions required to establish the cryptographic context and negotiate the
protocol version.
﻿
## RFC 8446 Text
﻿
### ServerHello Whitelist Requirement
﻿
RFC 8446 Section 4.1.3, ""Server Hello"":
<https://www.rfc-editor.org/rfc/rfc8446.html#section-4.1.3>
﻿
```text
extensions: A list of extensions. The ServerHello MUST only include
extensions which are required to establish the cryptographic
context and negotiate the protocol version. All TLS 1.3
ServerHello messages MUST contain the ""supported_versions""
extension. Current ServerHello messages additionally contain
either the ""pre_shared_key"" extension or the ""key_share""
extension, or both (when using a PSK with (EC)DHE key
establishment). Other extensions (see Section 4.2) are sent
separately in the EncryptedExtensions message.
```
﻿
### Extension Response Rule
﻿
RFC 8446 Section 4.2, ""Extensions"":
<https://www.rfc-editor.org/rfc/rfc8446.html#section-4.2>",2026-04-27T12:05:13Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",closed_or_fixed_unverified,github:wolfSSL/wolfssl:issue:10321,issue,bug,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-Core,github,wrong_error_handling,wolfSSL/wolfssl,closed,direct-bug-label,[Bug]: ServerHello Extension Whitelist Runtime Recheck,https://github.com/wolfSSL/wolfssl/issues/10321
True,"### Contact Details

lxd_dong@bupt.edu.cn

### Version

V5.9.1

### Description

# `ticket_lifetime = 0` and Immediate Discard Semantics

## Problem Summary

This issue concerns the TLS 1.3 `NewSessionTicket.ticket_lifetime` field when its value is `0`.

The relevant rule is:

- Variable: `ticket_lifetime`
- Action: `indicates immediate discard`
- Condition: `ticket_lifetime is zero`

The core question is whether wolfSSL discards such a ticket immediately, as required by the TLS 1.3 specification, or whether it still stores the ticket and only rejects it later during session resumption.

## RFC 8446 Original Text

RFC 8446 Section 4.6.1, ""New Session Ticket Message"":
<https://www.rfc-editor.org/rfc/rfc8446.html#section-4.6.1>

Relevant text:

> ticket_lifetime:  Indicates the lifetime in seconds as a 32-bit
> unsigned integer in network byte order.  The value of zero
> indicates that the ticket should be discarded immediately.

Additional surrounding text from the same section:

> Clients MUST NOT cache tickets for longer than 7 days, regardless
> of the ticket_lifetime, and MAY delete tickets earlier based on
> local policy.  A server MAY treat a ticket as valid for a shorter
> period of time than what is stated in the ticket_lifetime.

The important point here is that the specification does not say ""reject later if used"".  
It says the ticket `should be discarded immediately`.

## wolfSSL Code Behavior

### 1. Ticket is stored first

When a TLS 1.3 `NewSessionTicket` is rec",2026-04-27T12:54:22Z,,expressible_setM_add_remove,Representable for modeled wire-message fields using setM/add/remove.,recognized_unfixed_or_open,github:wolfSSL/wolfssl:issue:10322,issue,bug,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-Core,github,incorrect_field_construction,wolfSSL/wolfssl,open,security/advisory,[Bug]: `ticket_lifetime = 0` and Immediate Discard Semantics,https://github.com/wolfSSL/wolfssl/issues/10322
True,"# UTCTime +9999 Time Differential Allows Expired Certificate Acceptance in TLS Handshake

## Summary

`wc_ValidateDate()` in `wolfcrypt/src/asn.c` accepts `+HHMM` time differential in UTCTime fields without validating the offset range. By constructing a certificate with `+9999` offset, the current time is shifted backward by ~4.19 days, causing recently-expired certificates to pass date validation during a real TLS 1.2 handshake.

**Affected Version**: wolfSSL 5.6.0
**Component**: `wolfcrypt/src/asn.c`, `wc_ValidateDate()` (lines 13755-13830)
**CWE**: CWE-295 (Improper Certificate Validation)
**Severity**: Medium

## Root Cause

Three issues in `wc_ValidateDate()`:

1. **Accepts non-standard UTCTime terminator**: RFC 5280 §4.1.2.5.1 requires UTCTime to end with `Z`. wolfSSL also accepts `+HHMM`/`-HHMM`.
2. **No range check on offset**: `diffHH=99, diffMM=99` is accepted (should be max UTC±14h, i.e. diffHH≤14, diffMM≤59).
3. **Offset applied to current time in exploitable direction**: `ltime -= timeDiff` with positive offset shifts current time backward.

Vulnerable code (`wolfcrypt/src/asn.c:13801-13814`):

```c
if ((date[i] == '+') || (date[i] == '-')) {
    WOLFSSL_MSG(""Using time differential, not Zulu"");
    diffSign = date[i++] == '+' ? 1 : -1;
    if (GetTime(&diffHH, date, &i) != 0)  // reads ""99"" -> diffHH = 99
        return 0;
    if (GetTime(&diffMM, date, &i) != 0)  // reads ""99"" -> diffMM = 99
        return 0;
    timeDiff = diffSign * (diffHH * 60 + diffMM) * 6",2026-05-19T04:30:27Z,,expressible_setM_add_remove,Representable for modeled wire-message fields using setM/add/remove.,closed_or_fixed_unverified,github:wolfSSL/wolfssl:issue:10498,issue,,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246""]",RFC-probable,github,incorrect_field_construction,wolfSSL/wolfssl,closed,bug-inferred,UTCTime +9999 Time Differential Allows Expired Certificate Acceptance in TLS Handshake,https://github.com/wolfSSL/wolfssl/issues/10498
True,"# DTLS 1.2 client only retains HelloVerifyRequest cookies up to 32 bytes

## Summary
wolfSSL implements the DTLS 1.2 cookie exchange, but its client-side storage for the cookie received in `HelloVerifyRequest` is limited to `MAX_COOKIE_LEN`, which is 32 bytes. RFC 6347 represents the DTLS 1.2 cookie as an 8-bit-length opaque vector, so a conforming server can send a cookie larger than 32 bytes and up to 255 bytes.

## Standard Requirement
Official standard: https://www.rfc-editor.org/rfc/rfc6347

RFC 6347 Section 4.2.1, Denial-of-Service Countermeasures

```text
The server responds with a HelloVerifyRequest containing a stateless cookie. The client retransmits the ClientHello with the cookie added. The server verifies the cookie before continuing. Cookies SHOULD be generated as HMAC(Secret, Client-IP, Client-Parameters). When the server changes the Secret value, it SHOULD retain the previous value for a limited period and accept cookies generated with either secret.
```

RFC 6347 also defines the DTLS 1.2 `ClientHello.cookie` and `HelloVerifyRequest.cookie` fields as `opaque cookie<0..2^8-1>`. Taken together, the syntax allows a cookie length from 0 to 255 bytes, and the client is required to retransmit the `ClientHello` with the cookie received from `HelloVerifyRequest`.

## Relevant Source Code
```c
src/internal.c:31357
if (cookieSz <= MAX_COOKIE_LEN) {
    XMEMCPY(ssl->arrays->cookie, input + *inOutIdx, cookieSz);
    ssl->arrays->cookieSz = cookieSz;
}

wolfssl/internal.h",2026-06-05T12:02:26Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",recognized_unfixed_or_open,github:wolfSSL/wolfssl:issue:10608,issue,,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,[],RFC-probable,github,wrong_state_transition,wolfSSL/wolfssl,open,bug-inferred,DTLS 1.2 client only retains HelloVerifyRequest cookies up to 32 bytes,https://github.com/wolfSSL/wolfssl/issues/10608
True,"### Contact Details

lxd_dong@bupt.edu.cn

### Version

5.9.1

### Description

# CID peer address update lacks a strict newer sequence-number gate

## Summary

Verification result: `confirmed_partial`.

RFC 9146 Section 6 requires a DTLS CID receiver to replace its peer address only when all peer-address-update conditions are met. One of those conditions is that the datagram triggering the address update is ""newer"" than the newest datagram already received, considering both epoch and sequence number.

wolfSSL implements an important part of this requirement: a pending peer address is promoted only after the next encrypted DTLS record has been successfully deprotected. However, the promotion path does not also check whether the triggering record is newer than the newest datagram already received. A focused runtime test confirms that a valid but not-newer DTLS 1.2 CID record can still promote `pendingPeer` to the active peer address.

Scope: this finding applies when DTLS CID support is enabled and an application uses `wolfSSL_dtls_set_pending_peer()` for address migration. It is not a claim that wolfSSL's default socket receive path unconditionally accepts arbitrary source-address changes.

## Standard Requirement

Official standard: https://www.rfc-editor.org/rfc/rfc9146#section-6

Section: RFC 9146 Section 6, Peer Address Update

```text
When a record with a CID is received that has a source address
different from the one currently associated with the DTLS connection,
the r",2026-06-05T12:04:02Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",recognized_unfixed_or_open,github:wolfSSL/wolfssl:issue:10609,issue,bug,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",RFC-probable,github,wrong_state_transition,wolfSSL/wolfssl,open,direct-bug-label,[Bug]: CID peer address update lacks a strict newer sequence-number gate,https://github.com/wolfSSL/wolfssl/issues/10609
True,"### Contact Details

lxd_dong@bupt.edu.cn

### Version

5.9.1

### Description

# CMake DTLS CID Option Incorrectly Requires DTLS 1.3

## Summary
This finding is a CMake build-configuration mismatch, not a DTLS record-layer data-path violation.

wolfSSL does implement DTLS 1.2 Connection ID support: it defines the RFC 9146 `tls12_cid(25)` content type, exposes CID APIs, negotiates the `connection_id` extension, emits DTLS 1.2 CID records, validates received CIDs, and has a dedicated DTLS 1.2 CID test. However, the CMake option `WOLFSSL_DTLS_CID` rejects configurations unless `WOLFSSL_DTLS13` is also enabled. That prevents a CMake user from enabling DTLS 1.2 CID alone, even though RFC 9146 is specifically a DTLS 1.2 CID specification and the source tree contains a DTLS 1.2 implementation path.

## Standard Requirement
Official standard: https://www.rfc-editor.org/rfc/rfc9146

RFC 9146 defines Connection Identifiers for DTLS 1.2. Section 10.3 registers the new TLS content type:

```text
Value: 25
Description: tls12_cid
DTLS-OK: Y
Reference: RFC 9146
Comment: The tls12_cid content type is only applicable to DTLS 1.2.
```

The important constraint is that `tls12_cid(25)` is a DTLS 1.2 content type. DTLS 1.3 CID uses a different record-header mechanism and should not rely on the DTLS 1.2 `tls12_cid` content type.

## Relevant Source Code
`CMakeLists.txt` requires DTLS 1.3 when enabling DTLS CID:

```cmake
CMakeLists.txt:423
if(WOLFSSL_DTLS_CID)
    if(NOT WOLFSSL_DTLS13)
        m",2026-06-05T12:06:25Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",recognized_unfixed_or_open,github:wolfSSL/wolfssl:issue:10610,issue,bug,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",RFC-probable,github,wrong_validation_predicate,wolfSSL/wolfssl,open,direct-bug-label,[Bug]: CMake DTLS CID Option Incorrectly Requires DTLS 1.3,https://github.com/wolfSSL/wolfssl/issues/10610
True,"# DTLS 1.3 ACK List Space-Limited Priority Is Incomplete

## Summary

RFC 9147 says implementations should ACK as many received packets as can fit in an ACK record, and when space is limited, they should favor records that have not yet been acknowledged. wolfSSL implements a bounded DTLS 1.3 ACK record-number list, sorting, duplicate suppression, ACK serialization, and overflow-safe rejection. The missing part is the RFC's space-limited priority policy.

When the ACK list is full, wolfSSL silently drops the new record number. The ACK list nodes store only `next`, `epoch`, and `seq`; there is no metadata for whether a record number has already been sent in a previous ACK, and no replacement policy that prefers not-yet-acknowledged records.

This confirms ID 016 as **partially satisfied**.

## Standard Requirement

Official standard: <https://www.rfc-editor.org/rfc/rfc9147>

Relevant section: `7.1 ACK Message`

Original English requirement excerpt:

```text
In general, implementations SHOULD ACK as many received packets as can fit into the ACK record; if space is limited, implementations SHOULD favor including records which have not yet been acknowledged.
```

The first clause is about collecting as many record numbers as fit. The second clause requires a policy decision under ACK-list pressure: if not all record numbers can fit, the implementation should prefer records without prior ACK coverage.

## Code Behavior

### ACK RecordNumber State Has No Acknowledged Flag

In `wolfs",2026-06-05T12:06:53Z,,expressible_combination,Usually needs setF for selected state plus setM/noCheck for peer input.,recognized_unfixed_or_open,github:wolfSSL/wolfssl:issue:10611,issue,,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC5246"", ""RFC8446""]",RFC-probable,github,negotiation_logic_error,wolfSSL/wolfssl,open,bug-inferred,DTLS 1.3 ACK List Space-Limited Priority Is Incomplete,https://github.com/wolfSSL/wolfssl/issues/10611
True,"# DTLSHandshake Body Lacks Dynamic CID Message Branches

## Summary

RFC 9147 extends the DTLS 1.3 handshake body selection with two DTLS-specific dynamic Connection ID messages: `request_connection_id` and `new_connection_id`.

wolfSSL implements the ordinary TLS 1.3 / DTLS 1.3 handshake body dispatch path. It parses DTLS handshake headers, passes the body to the TLS 1.3 handshake dispatcher, and handles common message types such as `ClientHello`, `ServerHello`, `CertificateRequest`, `Certificate`, `Finished`, `NewSessionTicket`, and `KeyUpdate`.

The dynamic CID alternatives are not implemented. There is no `request_connection_id(9)` or `new_connection_id(10)` handshake type, no `RequestConnectionId` or `NewConnectionId` body parser/serializer, and no branch in the handshake dispatcher. This confirms ID 028 as **partially satisfied**.

## Standard Requirement

Official standard: <https://www.rfc-editor.org/rfc/rfc9147>

RFC 9147 Section 5.7, `Handshake Protocol`, defines the `DTLSHandshake` body as a selection over `msg_type`:

```text
select (msg_type) {
    case client_hello:          ClientHello;
    case server_hello:          ServerHello;
    case end_of_early_data:     EndOfEarlyData;
    case encrypted_extensions:  EncryptedExtensions;
    case certificate_request:   CertificateRequest;
    case certificate:           Certificate;
    case certificate_verify:    CertificateVerify;
    case finished:              Finished;
    case new_session_ticket:    NewSessionTic",2026-06-05T12:07:16Z,,partially_expressible,"Partly representable, but exact predicate/state/alert/transcript behavior may need model-specific checks.",recognized_unfixed_or_open,github:wolfSSL/wolfssl:issue:10612,issue,bug,wolfSSL,manual-style deterministic triage over title/body/labels/raw API metadata; source-audit required for publication claims,"[""RFC8446""]",RFC-probable,github,incorrect_transcript_binding,wolfSSL/wolfssl,open,direct-bug-label,DTLSHandshake Body Lacks Dynamic CID Message Branches,https://github.com/wolfSSL/wolfssl/issues/10612
